"","Team","Wins","WinPct","Season","WAR.Mean","wOBA.Mean","wRC.Mean","WAR.Spread","wOBA.Spread","wRC.Spread"
"45","Orioles",47,0.290123457,2018,-0.528571428571429,0.291428571428571,81.5714285714286,1.19263613578533,0.0341118608055768,23.2153479610447
"46","Orioles",75,0.462962963,2017,1.2,0.315272727272727,94.4545454545455,1.56012819986051,0.0336038417717109,23.1143402949928
"47","Orioles",89,0.549382716,2016,2.12,0.3322,107.4,1.71839718601052,0.0234084505159046,16.1877868914946
"48","Orioles",81,0.5,2015,1.93,0.3204,101.1,2.41433220580764,0.0412504545429502,28.4700622486928
"49","Orioles",96,0.592592593,2014,2.29090909090909,0.323090909090909,104.545454545455,1.53717568641619,0.0414932634181852,29.0219352778675
"50","Orioles",85,0.524691358,2013,3.01111111111111,0.328333333333333,104,2.21497429129801,0.0381706693679846,26.3343881645274
"51","Orioles",93,0.574074074,2012,1.9875,0.327125,103.875,1.69994747818026,0.0340312356519713,23.4973402750184
"52","Orioles",69,0.425925926,2011,2.0375,0.333375,105.375,2.0736010774909,0.015408137924023,10.5008503057065
"53","Orioles",66,0.407407407,2010,1.27,0.3177,92.6,1.37844517885591,0.0397046037073229,27.0316686704893
"54","Orioles",64,0.395061728,2009,1.13,0.3322,95.9,1.31406916780578,0.0267407304811717,17.7604429374195
"55","Orioles",68,0.419753086,2008,2.64444444444444,0.340777777777778,103.555555555556,2.00880008407451,0.0373623399219648,24.9003569809306
"56","Orioles",69,0.425925926,2007,1.5,0.3272,95.6,1.89032625050104,0.0304258661887108,20.145029715099
"57","Orioles",70,0.432098765,2006,2.13333333333333,0.336222222222222,99.6666666666667,1.91898410623955,0.0270867946506124,18.0416185526687
"58","Orioles",74,0.456790123,2005,1.87,0.3342,104.3,2.64325136484932,0.0338552474186466,22.8134950315719
"59","Orioles",78,0.481481481,2004,2.22727272727273,0.343181818181818,107.272727272727,2.39795367306831,0.0406394344985709,26.9224475450911
